timestamp,frequency_offset_hz,power_db
2026-08-26T11:52:47.574-04:00,-19.921875,-106.978035
2026-08-26T11:52:47.574-04:00,-19.726562,-107.802139
2026-08-26T11:52:47.574-04:00,-19.531250,-109.272247
2026-08-26T11:52:47.574-04:00,-19.335938,-112.171600
2026-08-26T11:52:47.574-04:00,-19.140625,-128.136002
2026-08-26T11:52:47.574-04:00,-18.945312,-110.171013
2026-08-26T11:52:47.574-04:00,-18.750000,-110.091026
2026-08-26T11:52:47.574-04:00,-18.554688,-111.338081
2026-08-26T11:52:47.574-04:00,-18.359375,-113.167488
2026-08-26T11:52:47.574-04:00,-18.164062,-123.689240
2026-08-26T11:52:47.574-04:00,-17.968750,-109.955826
2026-08-26T11:52:47.574-04:00,-17.773438,-110.552750
2026-08-26T11:52:47.574-04:00,-17.578125,-112.246887
2026-08-26T11:52:47.574-04:00,-17.382812,-108.427643
2026-08-26T11:52:47.574-04:00,-17.187500,-102.929039
2026-08-26T11:52:47.574-04:00,-16.992188,-101.952835
2026-08-26T11:52:47.574-04:00,-16.796875,-105.464943
2026-08-26T11:52:47.574-04:00,-16.601562,-106.768791
2026-08-26T11:52:47.574-04:00,-16.406250,-103.030487
2026-08-26T11:52:47.574-04:00,-16.210938,-101.044983
2026-08-26T11:52:47.574-04:00,-16.015625,-101.115646
2026-08-26T11:52:47.574-04:00,-15.820312,-103.725388
2026-08-26T11:52:47.574-04:00,-15.625000,-107.322151
2026-08-26T11:52:47.574-04:00,-15.429688,-110.966560
2026-08-26T11:52:47.574-04:00,-15.234375,-104.237633
2026-08-26T11:52:47.574-04:00,-15.039062,-99.038681
2026-08-26T11:52:47.574-04:00,-14.843750,-98.055054
2026-08-26T11:52:47.574-04:00,-14.648438,-100.466766
2026-08-26T11:52:47.574-04:00,-14.453125,-106.019867
2026-08-26T11:52:47.574-04:00,-14.257812,-108.929710
2026-08-26T11:52:47.574-04:00,-14.062500,-105.560272
2026-08-26T11:52:47.574-04:00,-13.867188,-110.673889
2026-08-26T11:52:47.574-04:00,-13.671875,-108.477852
2026-08-26T11:52:47.574-04:00,-13.476562,-102.457428
2026-08-26T11:52:47.574-04:00,-13.281250,-98.320938
2026-08-26T11:52:47.574-04:00,-13.085938,-97.888626
2026-08-26T11:52:47.574-04:00,-12.890625,-102.316093
2026-08-26T11:52:47.574-04:00,-12.695312,-108.910522
2026-08-26T11:52:47.574-04:00,-12.500000,-118.397629
2026-08-26T11:52:47.574-04:00,-12.304688,-103.785843
