timestamp,frequency_offset_hz,power_db
2026-08-25T16:23:23.907-04:00,-4995.117188,-21.813620
2026-08-25T16:23:23.907-04:00,-4987.792969,-11.227213
2026-08-25T16:23:23.907-04:00,-4980.468750,-12.517368
2026-08-25T16:23:23.907-04:00,-4973.144531,-16.287630
2026-08-25T16:23:23.907-04:00,-4965.820312,-8.087517
2026-08-25T16:23:23.907-04:00,-4958.496094,-6.850035
2026-08-25T16:23:23.907-04:00,-4951.171875,-9.131386
2026-08-25T16:23:23.907-04:00,-4943.847656,-10.889510
2026-08-25T16:23:23.907-04:00,-4936.523438,-8.453825
2026-08-25T16:23:23.907-04:00,-4929.199219,-7.734432
2026-08-25T16:23:23.907-04:00,-4921.875000,-10.869482
2026-08-25T16:23:23.907-04:00,-4914.550781,-16.847151
2026-08-25T16:23:23.907-04:00,-4907.226562,-20.986908
2026-08-25T16:23:23.907-04:00,-4899.902344,-13.966049
2026-08-25T16:23:23.907-04:00,-4892.578125,-8.655619
2026-08-25T16:23:23.907-04:00,-4885.253906,-8.491817
2026-08-25T16:23:23.907-04:00,-4877.929688,-17.439640
2026-08-25T16:23:23.907-04:00,-4870.605469,-12.174350
2026-08-25T16:23:23.907-04:00,-4863.281250,-9.255777
2026-08-25T16:23:23.907-04:00,-4855.957031,-11.565485
2026-08-25T16:23:23.907-04:00,-4848.632812,-17.872828
2026-08-25T16:23:23.907-04:00,-4841.308594,-16.661564
2026-08-25T16:23:23.907-04:00,-4833.984375,-12.408629
2026-08-25T16:23:23.907-04:00,-4826.660156,-16.008654
2026-08-25T16:23:23.907-04:00,-4819.335938,-22.563362
2026-08-25T16:23:23.907-04:00,-4812.011719,-16.891863
2026-08-25T16:23:23.907-04:00,-4804.687500,-15.037806
2026-08-25T16:23:23.907-04:00,-4797.363281,-32.364685
2026-08-25T16:23:23.907-04:00,-4790.039062,-19.961111
2026-08-25T16:23:23.907-04:00,-4782.714844,-22.256771
2026-08-25T16:23:23.907-04:00,-4775.390625,-20.134300
2026-08-25T16:23:23.907-04:00,-4768.066406,-25.858265
2026-08-25T16:23:23.907-04:00,-4760.742188,-20.829475
2026-08-25T16:23:23.907-04:00,-4753.417969,-23.472874
2026-08-25T16:23:23.907-04:00,-4746.093750,-35.115891
2026-08-25T16:23:23.907-04:00,-4738.769531,-26.568352
2026-08-25T16:23:23.907-04:00,-4731.445312,-26.727222
2026-08-25T16:23:23.907-04:00,-4724.121094,-20.500124
2026-08-25T16:23:23.907-04:00,-4716.796875,-13.898053
2026-08-25T16:23:23.907-04:00,-4709.472656,-12.683487
2026-08-25T16:23:23.907-04:00,-4702.148438,-14.011153
2026-08-25T16:23:23.907-04:00,-4694.824219,-17.175442
2026-08-25T16:23:23.907-04:00,-4687.500000,-19.301996
2026-08-25T16:23:23.907-04:00,-4680.175781,-31.346331
2026-08-25T16:23:23.907-04:00,-4672.851562,-19.661667
2026-08-25T16:23:23.907-04:00,-4665.527344,-22.023502
2026-08-25T16:23:23.907-04:00,-4658.203125,-17.850689
2026-08-25T16:23:23.907-04:00,-4650.878906,-14.095844
2026-08-25T16:23:23.907-04:00,-4643.554688,-18.569525
2026-08-25T16:23:23.907-04:00,-4636.230469,-18.644205
2026-08-25T16:23:23.907-04:00,-4628.906250,-14.930710
2026-08-25T16:23:23.907-04:00,-4621.582031,-14.115695
2026-08-25T16:23:23.907-04:00,-4614.257812,-12.621819
2026-08-25T16:23:23.907-04:00,-4606.933594,-9.355148
2026-08-25T16:23:23.907-04:00,-4599.609375,-6.609364
2026-08-25T16:23:23.907-04:00,-4592.285156,-8.153218
2026-08-25T16:23:23.907-04:00,-4584.960938,-12.343992
2026-08-25T16:23:23.907-04:00,-4577.636719,-19.040968
2026-08-25T16:23:23.907-04:00,-4570.312500,-17.871162
2026-08-25T16:23:23.907-04:00,-4562.988281,-14.229316
2026-08-25T16:23:23.907-04:00,-4555.664062,-20.347059
2026-08-25T16:23:23.907-04:00,-4548.339844,-26.568947
2026-08-25T16:23:23.907-04:00,-4541.015625,-15.710973
2026-08-25T16:23:23.907-04:00,-4533.691406,-11.248016
2026-08-25T16:23:23.907-04:00,-4526.367188,-10.718958
2026-08-25T16:23:23.907-04:00,-4519.042969,-12.140430
2026-08-25T16:23:23.907-04:00,-4511.718750,-18.088131
2026-08-25T16:23:23.907-04:00,-4504.394531,-23.646168
2026-08-25T16:23:23.907-04:00,-4497.070312,-16.404297
2026-08-25T16:23:23.907-04:00,-4489.746094,-23.746271
2026-08-25T16:23:23.907-04:00,-4482.421875,-17.938803
2026-08-25T16:23:23.907-04:00,-4475.097656,-15.632132
2026-08-25T16:23:23.907-04:00,-4467.773438,-18.092991
2026-08-25T16:23:23.907-04:00,-4460.449219,-21.422466
2026-08-25T16:23:23.907-04:00,-4453.125000,-11.224507
2026-08-25T16:23:23.907-04:00,-4445.800781,-8.140779
2026-08-25T16:23:23.907-04:00,-4438.476562,-8.845951
2026-08-25T16:23:23.907-04:00,-4431.152344,-9.524850
2026-08-25T16:23:23.907-04:00,-4423.828125,-10.276537
2026-08-25T16:23:23.907-04:00,-4416.503906,-15.441962
2026-08-25T16:23:23.907-04:00,-4409.179688,-26.753428
2026-08-25T16:23:23.907-04:00,-4401.855469,-13.561906
2026-08-25T16:23:23.907-04:00,-4394.531250,-11.547911
2026-08-25T16:23:23.907-04:00,-4387.207031,-10.841337
2026-08-25T16:23:23.907-04:00,-4379.882812,-9.415112
2026-08-25T16:23:23.907-04:00,-4372.558594,-8.784091
2026-08-25T16:23:23.907-04:00,-4365.234375,-9.630888
2026-08-25T16:23:23.907-04:00,-4357.910156,-11.621729
2026-08-25T16:23:23.907-04:00,-4350.585938,-14.733095
2026-08-25T16:23:23.907-04:00,-4343.261719,-11.264571
2026-08-25T16:23:23.907-04:00,-4335.937500,-9.505928
2026-08-25T16:23:23.907-04:00,-4328.613281,-18.374231
2026-08-25T16:23:23.907-04:00,-4321.289062,-15.759439
2026-08-25T16:23:23.907-04:00,-4313.964844,-14.068204
2026-08-25T16:23:23.907-04:00,-4306.640625,-22.215389
2026-08-25T16:23:23.907-04:00,-4299.316406,-11.633474
2026-08-25T16:23:23.907-04:00,-4291.992188,-9.832119
2026-08-25T16:23:23.907-04:00,-4284.667969,-15.942254
2026-08-25T16:23:23.907-04:00,-4277.343750,-13.694750
2026-08-25T16:23:23.907-04:00,-4270.019531,-13.542826
2026-08-25T16:23:23.907-04:00,-4262.695312,-19.650566
2026-08-25T16:23:23.907-04:00,-4255.371094,-20.995237
2026-08-25T16:23:23.907-04:00,-4248.046875,-18.170383
2026-08-25T16:23:23.907-04:00,-4240.722656,-15.278526
2026-08-25T16:23:23.907-04:00,-4233.398438,-11.661777
2026-08-25T16:23:23.907-04:00,-4226.074219,-9.278001
2026-08-25T16:23:23.907-04:00,-4218.750000,-10.208433
2026-08-25T16:23:23.907-04:00,-4211.425781,-16.308319
2026-08-25T16:23:23.907-04:00,-4204.101562,-15.581312
2026-08-25T16:23:23.907-04:00,-4196.777344,-17.729210
2026-08-25T16:23:23.907-04:00,-4189.453125,-25.932819
2026-08-25T16:23:23.907-04:00,-4182.128906,-18.955757
2026-08-25T16:23:23.907-04:00,-4174.804688,-12.766957
2026-08-25T16:23:23.907-04:00,-4167.480469,-12.107119
2026-08-25T16:23:23.907-04:00,-4160.156250,-13.558664
2026-08-25T16:23:23.907-04:00,-4152.832031,-20.155769
2026-08-25T16:23:23.907-04:00,-4145.507812,-19.226337
2026-08-25T16:23:23.907-04:00,-4138.183594,-14.687289
2026-08-25T16:23:23.907-04:00,-4130.859375,-19.925095
2026-08-25T16:23:23.907-04:00,-4123.535156,-16.028135
2026-08-25T16:23:23.907-04:00,-4116.210938,-10.155752
2026-08-25T16:23:23.907-04:00,-4108.886719,-7.377914
2026-08-25T16:23:23.907-04:00,-4101.562500,-8.960112
2026-08-25T16:23:23.907-04:00,-4094.238281,-12.744622
2026-08-25T16:23:23.907-04:00,-4086.914062,-15.950491
2026-08-25T16:23:23.907-04:00,-4079.589844,-22.886782
2026-08-25T16:23:23.907-04:00,-4072.265625,-24.338827
2026-08-25T16:23:23.907-04:00,-4064.941406,-18.526453
2026-08-25T16:23:23.907-04:00,-4057.617188,-15.140757
2026-08-25T16:23:23.907-04:00,-4050.292969,-20.435171
