timestamp,frequency_offset_hz,power_db
2026-08-25T19:22:22.656-04:00,-999.755859,-20.187870
2026-08-25T19:22:22.656-04:00,-999.298096,-22.027882
2026-08-25T19:22:22.656-04:00,-998.840332,-21.320805
2026-08-25T19:22:22.656-04:00,-998.382568,-22.644598
2026-08-25T19:22:22.656-04:00,-997.924805,-24.529593
2026-08-25T19:22:22.656-04:00,-997.467041,-22.909142
2026-08-25T19:22:22.656-04:00,-997.009277,-23.562107
2026-08-25T19:22:22.656-04:00,-996.551514,-30.453979
2026-08-25T19:22:22.656-04:00,-996.093750,-28.208838
2026-08-25T19:22:22.656-04:00,-995.635986,-24.853500
2026-08-25T19:22:22.656-04:00,-995.178223,-35.977310
2026-08-25T19:22:22.656-04:00,-994.720459,-28.865488
2026-08-25T19:22:22.656-04:00,-994.262695,-22.907570
2026-08-25T19:22:22.656-04:00,-993.804932,-20.522692
2026-08-25T19:22:22.656-04:00,-993.347168,-19.895889
2026-08-25T19:22:22.656-04:00,-992.889404,-21.699419
2026-08-25T19:22:22.656-04:00,-992.431641,-23.553087
2026-08-25T19:22:22.656-04:00,-991.973877,-34.199898
2026-08-25T19:22:22.656-04:00,-991.516113,-31.225870
2026-08-25T19:22:22.656-04:00,-991.058350,-32.566372
2026-08-25T19:22:22.656-04:00,-990.600586,-41.389015
2026-08-25T19:22:22.656-04:00,-990.142822,-27.595043
2026-08-25T19:22:22.656-04:00,-989.685059,-25.643568
2026-08-25T19:22:22.656-04:00,-989.227295,-31.387600
2026-08-25T19:22:22.656-04:00,-988.769531,-26.390480
2026-08-25T19:22:22.656-04:00,-988.311768,-28.757202
2026-08-25T19:22:22.656-04:00,-987.854004,-33.592495
2026-08-25T19:22:22.656-04:00,-987.396240,-22.144068
2026-08-25T19:22:22.656-04:00,-986.938477,-23.346470
2026-08-25T19:22:22.656-04:00,-986.480713,-21.038288
2026-08-25T19:22:22.656-04:00,-986.022949,-17.981083
2026-08-25T19:22:22.656-04:00,-985.565186,-22.279177
2026-08-25T19:22:22.656-04:00,-985.107422,-29.799618
2026-08-25T19:22:22.656-04:00,-984.649658,-34.126080
2026-08-25T19:22:22.656-04:00,-984.191895,-23.965635
2026-08-25T19:22:22.656-04:00,-983.734131,-20.414265
2026-08-25T19:22:22.656-04:00,-983.276367,-22.632246
2026-08-25T19:22:22.656-04:00,-982.818604,-23.663004
2026-08-25T19:22:22.656-04:00,-982.360840,-22.740698
2026-08-25T19:22:22.656-04:00,-981.903076,-25.873014
2026-08-25T19:22:22.656-04:00,-981.445312,-25.795704
2026-08-25T19:22:22.656-04:00,-980.987549,-22.263706
2026-08-25T19:22:22.656-04:00,-980.529785,-25.488043
2026-08-25T19:22:22.656-04:00,-980.072021,-38.102077
